id,name,match_api_id,home_team,away_team_api_id,home_team_goal,away_team_goal,season,name:1,BWH,BWH:1,LBH,PSH,WHH,VCH,BWD,IWD,LBD,PSD,WHD,VCD,BWA,IWA,LBA,LBA:1,PSA,WHA,VCA,B365A,B365D,B365H,vyhodny_kurs,id,team_api_id,team_fifa_api_id,team_long_name,team_short_name
243,Belgium Jupiler League,493105,KSV Cercle Brugge,10001,2,1,2008/2009,Belgium,2.4,2.4,2.4,,2.3,2.6,3.25,3.2,3.25,,3.2,3.25,2.6,2.4,2.5,2.5,,2.62,2.4,2.62,3.3,2.62,ANO,17,10001,681,KVC Westerlo,WES
248,Belgium Jupiler League,493110,KSV Roeselare,9984,1,2,2008/2009,Belgium,2.7,2.7,2.75,,2.5,2.6,3.4,3.2,3.2,,3.2,3.3,2.3,2.4,2.25,2.25,,2.4,2.4,2.5,3.25,2.6,ANO,5,9984,1750,KSV Cercle Brugge,CEB
256,Belgium Jupiler League,492503,SV Zulte-Waregem,9987,1,3,2008/2009,Belgium,2.75,2.75,2.75,,2.65,3.1,3.3,3.2,3.1,,3.2,3.2,2.25,2.2,2.3,2.3,,2.3,2.1,2.38,3.1,2.88,ANO,1,9987,673,KRC Genk,GEN
257,Belgium Jupiler League,492504,Sporting Charleroi,9984,3,2,2008/2009,Belgium,2.3,2.3,2.25,,2.3,2.4,3.2,3.2,3.25,,3.2,3.2,2.8,2.5,2.7,2.7,,2.65,2.65,2.55,3.1,2.6,ANO,5,9984,1750,KSV Cercle Brugge,CEB
258,Belgium Jupiler League,492506,Sporting Lokeren,10001,1,1,2008/2009,Belgium,2.2,2.2,2.1,,2.2,2.2,3.15,3.1,3.2,,3.2,3.2,3,2.8,3,3,,2.8,3,3,3.1,2.2,NE,17,10001,681,KVC Westerlo,WES
260,Belgium Jupiler League,492509,Royal Excel Mouscron,9991,4,2,2008/2009,Belgium,2.7,2.7,2.6,,2.5,2.7,3.25,3.1,3.1,,3.25,3.2,2.35,2.3,2.4,2.4,,2.4,2.35,2.25,3.1,2.88,ANO,7,9991,674,KAA Gent,GEN
263,Belgium Jupiler League,492518,KRC Genk,8342,0,1,2008/2009,Belgium,2.55,2.55,2.5,,2.5,2.5,3.2,3.2,3.2,,3.1,3.25,2.5,2.5,2.5,2.5,,2.5,2.5,2.62,3.2,2.5,ANO,12,8342,231,Club Brugge KV,CLB
266,Belgium Jupiler League,492521,FCV Dender EH,10000,2,0,2008/2009,Belgium,2.45,2.45,2.25,,2.4,2.35,3.2,3.1,3.2,,3.1,3.25,2.55,2.45,2.75,2.75,,2.6,2.65,2.75,3.25,2.38,ANO,3,10000,15005,SV Zulte-Waregem,ZUL
267,Belgium Jupiler League,492522,KSV Roeselare,9994,0,1,2008/2009,Belgium,2.2,2.2,2.38,,2.25,2.35,3.2,3.2,3.2,,3.2,3.25,2.9,2.75,2.6,2.6,,2.75,2.65,2.88,3.25,2.25,ANO,4,9994,2007,Sporting Lokeren,LOK
268,Belgium Jupiler League,492523,KV Kortrijk,9998,1,0,2008/2009,Belgium,2.25,2.25,2,,2.05,2.25,3.2,3.1,3.2,,3.2,3.25,2.9,3,3.2,3.2,,3.1,2.75,3.25,3.25,2.1,ANO,8,9998,1747,RAEC Mons,MON
270,Belgium Jupiler League,492525,KVC Westerlo,9996,0,0,2008/2009,Belgium,2.4,2.4,2.38,,2.3,2.35,3.2,3.2,3.2,,3.2,3.25,2.65,2.75,2.6,2.6,,2.65,2.65,3,3.25,2.2,NE,16,9996,111560,Royal Excel Mouscron,MOU
272,Belgium Jupiler League,492527,Standard de Liège,8635,2,1,2008/2009,Belgium,2.2,2.2,2.2,,2.25,2.1,3.2,3.1,3.2,,3.1,3.25,2.95,2.8,2.8,2.8,,2.8,3.1,3.4,3.4,2.1,ANO,6,8635,229,RSC Anderlecht,AND
276,Belgium Jupiler League,492531,Sporting Lokeren,9984,1,1,2008/2009,Belgium,2.55,2.55,2.25,,2.4,2.5,3.3,3.1,3.2,,3.1,3.25,2.45,2.8,2.75,2.75,,2.6,2.5,2.5,3.3,2.75,NE,5,9984,1750,KSV Cercle Brugge,CEB
278,Belgium Jupiler League,492534,Royal Excel Mouscron,9987,1,2,2008/2009,Belgium,2.35,2.35,2.5,,2.4,2.4,3.3,3.1,3.2,,3.1,3.25,2.7,2.6,2.5,2.5,,2.6,2.65,3,3.3,2.35,ANO,1,9987,673,KRC Genk,GEN
279,Belgium Jupiler League,492535,Beerschot AC,9991,2,2,2008/2009,Belgium,2.25,2.25,2.38,,2.3,2.4,3.3,3.1,3.2,,3.1,3.25,2.8,2.5,2.62,2.62,,2.75,2.6,3.1,3.3,2.25,NE,7,9991,674,KAA Gent,GEN
282,Belgium Jupiler League,492538,RAEC Mons,9986,1,1,2008/2009,Belgium,2.3,2.3,2.2,,2.25,2.25,3.2,3.1,3.25,,3.2,3.25,2.8,2.6,2.75,2.75,,2.75,2.8,3.1,3.3,2.25,NE,18,9986,670,Sporting Charleroi,CHA
283,Belgium Jupiler League,492539,KSV Cercle Brugge,9985,4,1,2008/2009,Belgium,3.25,3.25,2.9,,3,2.9,3.15,3.2,3.25,,3.2,3.25,2.1,2,2.1,2.1,,2.1,2.2,2.2,3.2,3.3,ANO,10,9985,232,Standard de Liège,STL
286,Belgium Jupiler League,492542,KV Kortrijk,9993,0,0,2008/2009,Belgium,2.4,2.4,2.4,,2.4,2.4,3.2,3.1,3.25,,3.25,3.2,2.7,2.6,2.5,2.5,,2.5,2.65,2.62,3.25,2.62,NE,2,9993,675,Beerschot AC,BAC
287,Belgium Jupiler League,492543,Tubize,7947,2,1,2008/2009,Belgium,2.3,2.3,2.4,,2.4,2.35,3.2,3.2,3.2,,3.2,3.25,2.8,2.5,2.5,2.5,,2.5,2.65,2.88,3.25,2.4,ANO,9,7947,,FCV Dender EH,DEN
294,Belgium Jupiler League,492550,KV Mechelen,10001,1,3,2008/2009,Belgium,2.2,2.2,2.25,,2.1,2.2,3.2,3.1,3.2,,3.25,3.25,2.9,2.8,2.75,2.75,,2.9,2.9,3,3.25,2.2,ANO,17,10001,681,KVC Westerlo,WES
299,Belgium Jupiler League,492555,KRC Genk,9985,0,0,2008/2009,Belgium,2.75,2.75,2.6,,2.6,2.75,3.2,3.1,3.2,,3.1,3.25,2.3,2.2,2.37,2.37,,2.4,2.25,2.4,3.3,2.9,NE,10,9985,232,Standard de Liège,STL
301,Belgium Jupiler League,492557,Sporting Charleroi,9994,1,1,2008/2009,Belgium,2.05,2.05,1.9,,2,2,3.25,3.2,3.2,,3.2,3.25,3.2,3.1,3.5,3.5,,3.2,3.25,3.5,3.3,2.1,NE,4,9994,2007,Sporting Lokeren,LOK
303,Belgium Jupiler League,492559,KAA Gent,8342,3,0,2008/2009,Belgium,2.8,2.8,2.6,,2.6,2.75,3.2,3.1,3.2,,3.1,3.25,2.25,2.3,2.37,2.37,,2.4,2.25,2.5,3.3,2.8,ANO,12,8342,231,Club Brugge KV,CLB
304,Belgium Jupiler League,492561,KSV Roeselare,10000,0,3,2008/2009,Belgium,2.55,2.55,2.5,,2.4,2.6,3.3,3.1,3.2,,3.1,3.25,2.4,2.4,2.5,2.5,,2.6,2.4,2.5,3.3,2.75,ANO,3,10000,15005,SV Zulte-Waregem,ZUL
305,Belgium Jupiler League,492562,KV Kortrijk,9996,2,2,2008/2009,Belgium,2.3,2.3,2.25,,2.25,2.35,3.2,3.1,3.25,,3.2,3.25,2.75,2.8,2.7,2.7,,2.75,2.65,2.9,3.3,2.4,NE,16,9996,111560,Royal Excel Mouscron,MOU
308,Belgium Jupiler League,665320,Sporting Charleroi,8342,1,2,2009/2010,Belgium,2.6,2.6,2.4,,2.5,2.8,3.3,3.1,3.2,,3.25,3.25,2.4,2.3,2.5,2.5,,2.4,2.3,2.6,3.25,2.5,ANO,12,8342,231,Club Brugge KV,CLB
309,Belgium Jupiler League,665321,KSV Cercle Brugge,9991,1,3,2009/2010,Belgium,2.75,2.75,2.7,,2.5,2.62,3.3,3.1,3.25,,3.25,3.25,2.25,2.5,2.25,2.25,,2.4,2.4,2.25,3.3,2.88,ANO,7,9991,674,KAA Gent,GEN
310,Belgium Jupiler League,665322,Sporting Lokeren,10000,1,1,2009/2010,Belgium,2.05,2.05,2.2,,2,2,3.25,3.2,3.2,,3.3,3.25,3.15,3.1,2.8,2.8,,3.1,3.4,2.88,3.3,2.3,NE,3,10000,15005,SV Zulte-Waregem,ZUL
312,Belgium Jupiler League,665324,KV Mechelen,10001,4,1,2009/2010,Belgium,2.3,2.3,2.25,,2.25,2.3,3.25,3.1,3.25,,3.25,3.2,2.7,2.8,2.7,2.7,,2.7,2.8,2.8,3.3,2.3,ANO,17,10001,681,KVC Westerlo,WES
313,Belgium Jupiler League,665325,KSV Roeselare,9993,1,1,2009/2010,Belgium,2.55,2.55,2.6,,2.5,2.55,3.3,3.1,3.2,,3.25,3.25,2.45,2.6,2.37,2.37,,2.4,2.5,2.25,3.3,2.9,NE,2,9993,675,Beerschot AC,BAC
314,Belgium Jupiler League,665411,Club Brugge KV,8635,4,2,2009/2010,Belgium,2.45,2.45,2.4,,2.6,2.4,3.15,3.1,3.25,,3.1,3.25,2.65,2.6,2.5,2.5,,2.6,2.62,2.6,3.25,2.5,ANO,6,8635,229,RSC Anderlecht,AND
316,Belgium Jupiler League,665413,Sint-Truidense VV,10000,1,2,2009/2010,Belgium,2.3,2.3,2.25,,2.4,2.38,3.15,3.1,3.2,,3.2,3.25,2.8,2.6,2.75,2.75,,2.75,2.62,2.7,3.4,2.5,ANO,3,10000,15005,SV Zulte-Waregem,ZUL
319,Belgium Jupiler League,665420,KSV Roeselare,9984,3,2,2009/2010,Belgium,2.8,2.8,2.75,,3.2,2.8,3.3,3.1,3.2,,3.3,3.25,2.25,2.1,2.25,2.25,,2.1,2.25,2.25,3.4,3.1,ANO,5,9984,1750,KSV Cercle Brugge,CEB
325,Belgium Jupiler League,665430,Sporting Lokeren,9984,1,1,2009/2010,Belgium,2.15,2.15,2,,2.05,2,3.15,3.2,3.2,,3.25,3.25,3.15,2.75,3.2,3.2,,3.3,3.4,3.3,3.2,2.1,NE,5,9984,1750,KSV Cercle Brugge,CEB
329,Belgium Jupiler League,665440,Sint-Truidense VV,9991,1,2,2009/2010,Belgium,2.9,2.9,2.88,,2.8,2.9,3.2,3.2,3.3,,3.4,3.2,2.25,2.3,2.1,2.1,,2.25,2.2,2.2,3.3,3.25,ANO,7,9991,674,KAA Gent,GEN
330,Belgium Jupiler League,665442,Sporting Charleroi,10001,1,1,2009/2010,Belgium,2.15,2.15,2,,2.25,2.1,3.15,3.2,3.2,,3.4,3.2,3.15,2.75,3.2,3.2,,2.8,3.2,3.2,3.3,2.25,NE,17,10001,681,KVC Westerlo,WES
332,Belgium Jupiler League,665444,Sporting Lokeren,9987,0,2,2009/2010,Belgium,2.4,2.4,2.4,,2.5,2.3,3.15,3.2,3.25,,3.2,3.25,2.7,2.4,2.5,2.5,,2.62,2.75,2.9,3.3,2.4,ANO,1,9987,673,KRC Genk,GEN
333,Belgium Jupiler League,665445,KV Mechelen,8635,0,2,2009/2010,Belgium,3.3,3.3,3.2,,3.5,3.5,3.35,3.4,3.2,,3.25,3.25,2,1.8,2,2,,2,1.9,2.1,3.4,3.4,ANO,6,8635,229,RSC Anderlecht,AND
340,Belgium Jupiler League,665543,KV Kortrijk,8203,2,0,2009/2010,Belgium,2.45,2.45,2.25,,2.5,2.4,3.25,3.2,3.3,,3.2,3.2,2.6,2.4,2.62,2.62,,2.6,2.7,2.8,3.25,2.5,ANO,11,8203,110724,KV Mechelen,MEC
342,Belgium Jupiler League,665548,Standard de Liège,8342,3,1,2009/2010,Belgium,2.1,2.1,2.2,,2.1,2.2,3.2,3.1,3.25,,3.2,3.2,3.2,2.8,2.75,2.75,,3.25,3,3.25,3.3,2.2,ANO,12,8342,231,Club Brugge KV,CLB
343,Belgium Jupiler League,665551,KRC Genk,8635,0,2,2009/2010,Belgium,3.2,3.2,3.2,,3.75,3.4,3.3,3.2,3.2,,3.25,3.25,2.05,2,2,2,,1.91,2,2.1,3.4,3.4,ANO,6,8635,229,RSC Anderlecht,AND
344,Belgium Jupiler League,665553,Sporting Charleroi,9991,0,2,2009/2010,Belgium,2.8,2.8,2.6,,2.9,2.9,3.2,3.2,3.2,,3.2,3.25,2.3,2.4,2.38,2.38,,2.3,2.25,2.3,3.4,3,ANO,7,9991,674,KAA Gent,GEN
345,Belgium Jupiler League,665554,KSV Cercle Brugge,10001,2,1,2009/2010,Belgium,2.05,2.05,2,,2.05,2,3.25,3.3,3.2,,3.2,3.25,3.25,3.3,3.2,3.2,,3.4,3.4,3.4,3.4,2.1,ANO,17,10001,681,KVC Westerlo,WES
351,Belgium Jupiler League,665571,Sint-Truidense VV,9984,1,1,2009/2010,Belgium,2.4,2.4,2.5,,2.5,2.5,3.3,3.2,3.2,,3.1,3.1,2.6,2.4,2.5,2.5,,2.7,2.6,2.8,3.25,2.5,NE,5,9984,1750,KSV Cercle Brugge,CEB
353,Belgium Jupiler League,665575,KAA Gent,9985,2,1,2009/2010,Belgium,3,3,2.75,,2.9,2.8,3.2,3.2,3.2,,3.25,3.25,2.2,2.45,2.25,2.25,,2.25,2.25,2.4,3.3,2.9,ANO,10,9985,232,Standard de Liège,STL
354,Belgium Jupiler League,665577,KV Kortrijk,9987,2,1,2009/2010,Belgium,2.65,2.65,2.5,,2.6,2.7,3.25,3.3,3.25,,3.2,3.2,2.4,2.4,2.4,2.4,,2.5,2.4,2.4,3.3,2.9,ANO,1,9987,673,KRC Genk,GEN
355,Belgium Jupiler League,665581,KVC Westerlo,9994,1,0,2009/2010,Belgium,2,2,1.91,,1.95,2,3.3,3.3,3.25,,3.3,3.2,3.35,3.3,3.4,3.4,,3.6,3.4,3.5,3.3,2.1,ANO,4,9994,2007,Sporting Lokeren,LOK
361,Belgium Jupiler League,665595,KVC Westerlo,8203,2,0,2009/2010,Belgium,2,2,2,,1.95,2.1,3.1,3.2,3.2,,3.3,3.25,3.55,2.9,3.2,3.2,,3.6,3.1,3.6,3.3,2.05,ANO,11,8203,110724,KV Mechelen,MEC
365,Belgium Jupiler League,665601,Sporting Charleroi,9997,0,0,2009/2010,Belgium,2.25,2.25,2.1,,2.2,2.25,3.3,3.2,3.2,,3.25,3.25,2.8,2.9,3,3,,3,2.8,3.1,3.3,2.3,NE,614,9997,680,Sint-Truidense VV,STT
368,Belgium Jupiler League,665606,KV Kortrijk,10000,1,0,2009/2010,Belgium,2.35,2.35,2.37,,2.6,2.4,3.25,3.2,3.2,,3.1,3.25,2.7,2.5,2.6,2.6,,2.6,2.6,2.75,3.3,2.5,ANO,3,10000,15005,SV Zulte-Waregem,ZUL
369,Belgium Jupiler League,665607,KV Mechelen,9991,2,5,2009/2010,Belgium,2.75,2.75,2.75,,2.75,2.75,3.1,3.2,3.25,,3.2,3.25,2.4,2.3,2.2,2.2,,2.37,2.3,2.4,3.3,2.9,ANO,7,9991,674,KAA Gent,GEN
372,Belgium Jupiler League,665617,Sint-Truidense VV,8571,0,2,2009/2010,Belgium,2.1,2.1,2.2,,2.15,2.2,3.1,3.1,3.2,,3.25,3.2,3.3,2.8,2.8,2.8,,3.1,3,3.2,3.3,2.25,ANO,14,8571,100081,KV Kortrijk,KOR
378,Belgium Jupiler League,665628,KRC Genk,10000,2,2,2009/2010,Belgium,2.2,2.2,2.2,,2.25,2.1,3.2,3.2,3.2,,3.2,3.4,3,2.9,2.8,2.8,,3,3,3.25,3.3,2.2,NE,3,10000,15005,SV Zulte-Waregem,ZUL
379,Belgium Jupiler League,665630,Sporting Charleroi,9985,2,3,2009/2010,Belgium,3.45,3.45,3.2,,3.5,3.4,3.2,3.2,3.2,,3.2,3.25,2,1.9,2,2,,2,2,2.1,3.3,3.5,ANO,10,9985,232,Standard de Liège,STL
382,Belgium Jupiler League,665634,KV Mechelen,9993,1,0,2009/2010,Belgium,2.35,2.35,2.3,,2.2,2.3,3.15,3.1,3.3,,3.3,3.2,2.8,2.8,2.6,2.6,,3,2.88,2.9,3.25,2.4,ANO,2,9993,675,Beerschot AC,BAC
383,Belgium Jupiler League,665635,KSV Roeselare,9997,1,2,2009/2010,Belgium,2.5,2.5,2.5,,2.5,2.38,3.15,3.2,3.2,,3.2,3,2.6,2.5,2.5,2.5,,2.6,2.88,2.8,3.25,2.5,ANO,614,9997,680,Sint-Truidense VV,STT
386,Belgium Jupiler League,665328,Sint-Truidense VV,9986,0,0,2009/2010,Belgium,2.1,2.1,2.2,,2.1,2.1,3.25,3.2,3.2,,3.2,3.25,3.15,2.5,2.8,2.8,,3,3.2,3.5,3.3,2.1,NE,18,9986,670,Sporting Charleroi,CHA
387,Belgium Jupiler League,665329,SV Zulte-Waregem,9987,2,2,2009/2010,Belgium,2.25,2.25,2.1,,2.3,2.1,3.15,3.2,3.4,,3.2,3.3,2.95,2.5,2.88,2.88,,2.62,3.1,3.25,3.3,2.2,NE,1,9987,673,KRC Genk,GEN
393,Belgium Jupiler League,665642,Sint-Truidense VV,8203,5,2,2009/2010,Belgium,2.05,2.05,2.1,,2,2.05,3.25,3.3,3.2,,3.3,3.2,3.25,3.3,3,3,,3.4,3.4,3.5,3.3,2.1,ANO,11,8203,110724,KV Mechelen,MEC
396,Belgium Jupiler League,665647,KAA Gent,8635,2,2,2009/2010,Belgium,2.85,2.85,2.75,,2.87,2.88,3.25,3.3,3.2,,3.3,3.2,2.25,2.3,2.25,2.25,,2.25,2.3,2.3,3.3,3.1,NE,6,8635,229,RSC Anderlecht,AND
400,Belgium Jupiler League,665655,KSV Cercle Brugge,9985,2,0,2009/2010,Belgium,3.45,3.45,3.5,,3.6,3.4,3.2,3.2,3.2,,3.4,3.2,2,1.9,1.91,1.91,,1.91,2,2.1,3.3,3.5,ANO,10,9985,232,Standard de Liège,STL
401,Belgium Jupiler League,665657,Sporting Lokeren,9993,2,0,2009/2010,Belgium,2.85,2.85,3.2,,3,2.88,3.15,3.1,3.2,,3.25,3,2.3,2.1,2,2,,2.2,2.38,2.4,3.25,2.9,ANO,2,9993,675,Beerschot AC,BAC
403,Belgium Jupiler League,665661,KV Mechelen,9986,1,0,2009/2010,Belgium,2.3,2.3,2.1,,2.25,2.5,3.25,3.2,3.2,,3.3,3.25,2.8,2.7,3,3,,2.88,2.5,2.75,3.3,2.5,ANO,18,9986,670,Sporting Charleroi,CHA
406,Belgium Jupiler League,665666,Standard de Liège,8635,0,4,2009/2010,Belgium,2.75,2.75,2.6,,2.7,3,3.1,3.1,3.2,,3.2,3,2.4,2.45,2.37,2.37,,2.4,2.3,2.38,3.25,3,ANO,6,8635,229,RSC Anderlecht,AND
407,Belgium Jupiler League,665667,Sint-Truidense VV,9994,2,1,2009/2010,Belgium,1.95,1.95,2,,2.15,2.1,3.3,3.2,3.2,,3.1,3.2,3.3,2.9,3.2,3.2,,3.3,3.25,3.4,3.25,2.15,ANO,4,9994,2007,Sporting Lokeren,LOK
408,Belgium Jupiler League,665668,Sporting Charleroi,9987,1,3,2009/2010,Belgium,2.4,2.4,2.5,,2.7,2.75,3.3,3.2,3.1,,3.2,3.2,2.65,2.4,2.5,2.5,,2.4,2.38,2.5,3.25,2.8,ANO,1,9987,673,KRC Genk,GEN
410,Belgium Jupiler League,665671,KSV Roeselare,8203,1,2,2009/2010,Belgium,2.8,2.8,2.5,,2.7,2.75,3.15,3.2,3.2,,3.2,3.25,2.35,2.4,2.4,2.4,,2.4,2.38,2.5,3.25,2.8,ANO,11,8203,110724,KV Mechelen,MEC
412,Belgium Jupiler League,665674,KRC Genk,8342,2,0,2009/2010,Belgium,3.3,3.3,2.8,,3.1,3.2,3.2,3.3,3.2,,3.2,3,2.05,2,2.2,2.2,,2.2,2.2,2.3,3.3,2.88,ANO,12,8342,231,Club Brugge KV,CLB
416,Belgium Jupiler League,665680,KV Kortrijk,9993,3,0,2009/2010,Belgium,2.45,2.45,2.38,,2.5,2.5,3.15,3.2,3.2,,3.1,3,2.65,2.5,2.6,2.6,,2.7,2.75,2.5,3.25,2.6,ANO,2,9993,675,Beerschot AC,BAC
417,Belgium Jupiler League,665681,KV Mechelen,9985,0,0,2009/2010,Belgium,3.1,3.1,2.62,,3.3,3,3.3,3.3,3.3,,3.2,3.2,2.1,2.1,2.25,2.25,,2.1,2.2,2.2,3.3,3,NE,10,9985,232,Standard de Liège,STL
420,Belgium Jupiler League,665687,Sint-Truidense VV,10001,0,1,2009/2010,Belgium,2.1,2.1,2,,2,2.1,3.25,3.2,3.2,,3.2,3.2,3.15,3.1,3.2,3.2,,3.5,3.25,3.25,3.25,2.2,ANO,17,10001,681,KVC Westerlo,WES
421,Belgium Jupiler League,665688,Sporting Charleroi,9994,4,1,2009/2010,Belgium,2.15,2.15,2.2,,2.2,2.25,3.2,3.2,3.2,,3.2,3,3.1,3.1,2.8,2.8,,3.1,3.2,3,3.2,2.4,ANO,4,9994,2007,Sporting Lokeren,LOK
423,Belgium Jupiler League,665692,KV Mechelen,9984,1,2,2009/2010,Belgium,2.2,2.2,2.1,,2.15,2.2,3.2,3.3,3.2,,3.25,3.2,3,2.5,3,3,,3.1,3,3.1,3.4,2.25,ANO,5,9984,1750,KSV Cercle Brugge,CEB
427,Belgium Jupiler League,665699,KRC Genk,9985,1,0,2009/2010,Belgium,2.55,2.55,2.5,,2.5,2.38,3.1,3.1,3.2,,3.2,3.2,2.6,2.45,2.5,2.5,,2.62,2.75,2.8,3.4,2.4,ANO,10,9985,232,Standard de Liège,STL
428,Belgium Jupiler League,665700,SV Zulte-Waregem,8342,1,1,2009/2010,Belgium,2.8,2.8,2.6,,2.9,2.75,3.2,3.1,3.2,,3.25,3.2,2.3,2.2,2.38,2.38,,2.25,2.38,2.4,3.4,2.8,NE,12,8342,231,Club Brugge KV,CLB
430,Belgium Jupiler League,665704,Sporting Lokeren,8203,2,1,2009/2010,Belgium,2.25,2.25,2.2,,2.2,2.2,3.2,3.1,3.3,,3.25,3,2.9,2.5,2.7,2.7,,3,3.2,3.2,3.3,2.25,ANO,11,8203,110724,KV Mechelen,MEC
432,Belgium Jupiler League,665710,KVC Westerlo,9993,1,1,2009/2010,Belgium,2.4,2.4,2.38,,2.3,2.3,3.1,3.1,3.2,,3.25,3.2,2.75,2.6,2.6,2.6,,2.8,2.88,3,3.4,2.3,NE,2,9993,675,Beerschot AC,BAC
435,Belgium Jupiler League,665719,KSV Cercle Brugge,9994,4,0,2009/2010,Belgium,2.05,2.05,1.91,,2.1,2,3.3,3.2,3.2,,3.2,3.2,3.25,3.1,3.5,3.5,,3.3,3.5,3.4,3.4,2.1,ANO,4,9994,2007,Sporting Lokeren,LOK
436,Belgium Jupiler League,665721,KAA Gent,8342,1,1,2009/2010,Belgium,2.45,2.45,2.25,,2.4,2.3,3.15,3.2,3.3,,3.2,3.2,2.65,2.4,2.62,2.62,,2.75,2.88,3,3.25,2.38,NE,12,8342,231,Club Brugge KV,CLB
437,Belgium Jupiler League,665723,KV Mechelen,9987,2,1,2009/2010,Belgium,2.55,2.55,2.5,,2.6,2.75,3.3,3.1,3.2,,3.1,3.2,2.45,2.4,2.5,2.5,,2.6,2.38,2.5,3.3,2.75,ANO,1,9987,673,KRC Genk,GEN
438,Belgium Jupiler League,665725,KSV Roeselare,8571,0,2,2009/2010,Belgium,2.6,2.6,2.5,,2.7,2.62,3.1,3.2,3.3,,3.25,3,2.55,2.4,2.38,2.38,,2.4,2.62,2.7,3.25,2.63,ANO,14,8571,100081,KV Kortrijk,KOR
439,Belgium Jupiler League,665727,Beerschot AC,10000,1,1,2009/2010,Belgium,2.3,2.3,2.25,,2.38,2.25,3.3,3.1,3.2,,3.25,3.2,2.75,2.45,2.75,2.75,,2.75,2.88,2.9,3.4,2.35,NE,3,10000,15005,SV Zulte-Waregem,ZUL
445,Belgium Jupiler League,665733,KV Kortrijk,9984,3,1,2009/2010,Belgium,2.25,2.25,2.1,,2.15,2.2,3.25,3.2,3.2,,3.3,3.2,2.85,2.9,3,3,,3,3,3.1,3.4,2.25,ANO,5,9984,1750,KSV Cercle Brugge,CEB
446,Belgium Jupiler League,665735,KVC Westerlo,9986,4,0,2009/2010,Belgium,1.95,1.95,1.91,,1.95,2.05,3.3,3.3,3.2,,3.25,3.2,3.5,2.8,3.5,3.5,,3.6,3.4,3.4,3.4,2.1,ANO,18,9986,670,Sporting Charleroi,CHA
448,Belgium Jupiler League,665738,Sporting Charleroi,10000,0,0,2009/2010,Belgium,2.7,2.7,2.75,,2.9,2.88,3.25,3.1,3.2,,3.25,3,2.35,2.2,2.25,2.25,,2.25,2.38,2.4,3.3,2.9,NE,3,10000,15005,SV Zulte-Waregem,ZUL
449,Belgium Jupiler League,665739,KSV Cercle Brugge,9987,1,0,2009/2010,Belgium,2.4,2.4,2.62,,2.62,2.5,3.3,3.1,3.25,,3.2,3.2,2.6,2.5,2.3,2.3,,2.5,2.62,2.8,3.25,2.5,ANO,1,9987,673,KRC Genk,GEN
451,Belgium Jupiler League,665741,KV Mechelen,8571,1,1,2009/2010,Belgium,2.15,2.15,2.1,,2.2,2.05,3.25,3.1,3.2,,3.2,3.2,3.05,2.8,3,3,,3.1,3.25,3.4,3.3,2.15,NE,14,8571,100081,KV Kortrijk,KOR
453,Belgium Jupiler League,665743,Beerschot AC,9991,1,1,2009/2010,Belgium,2.8,2.8,2.75,,2.7,3,3.2,3.1,3.2,,3.25,3.2,2.3,2.3,2.25,2.25,,2.4,2.25,2.3,3.4,3,NE,7,9991,674,KAA Gent,GEN
456,Belgium Jupiler League,665746,Sint-Truidense VV,9993,2,0,2009/2010,Belgium,2.1,2.1,1.9,,2.1,2.1,3.25,3.1,3.2,,3.25,3.2,3.15,2.8,3.5,3.5,,3.2,3.25,3.3,3.25,2.2,ANO,2,9993,675,Beerschot AC,BAC
457,Belgium Jupiler League,665749,SV Zulte-Waregem,9985,1,1,2009/2010,Belgium,2.55,2.55,2.37,,2.6,2.5,3.15,3.1,3.3,,3.1,3,2.55,2.45,2.5,2.5,,2.6,2.75,2.88,3.2,2.5,NE,10,9985,232,Standard de Liège,STL
460,Belgium Jupiler League,665757,KVC Westerlo,9984,2,1,2009/2010,Belgium,2.2,2.2,2.25,,2.2,2.38,3.2,3.1,3.3,,3.3,3,3,2.5,2.62,2.62,,3,2.88,2.8,3.25,2.5,ANO,5,9984,1750,KSV Cercle Brugge,CEB
462,Belgium Jupiler League,665335,KRC Genk,9991,1,1,2009/2010,Belgium,2.3,2.3,2.2,,2.2,2.4,3.2,3.2,3.25,,3.1,3.25,2.8,2.75,2.75,2.75,,2.9,2.6,2.7,3.4,2.5,NE,7,9991,674,KAA Gent,GEN
463,Belgium Jupiler League,665336,Sporting Charleroi,9993,1,0,2009/2010,Belgium,2.35,2.35,2.2,,2.15,2.4,3.2,3.2,3.2,,3.2,3.25,2.75,2.5,2.8,2.8,,2.9,2.6,2.75,3.3,2.5,ANO,2,9993,675,Beerschot AC,BAC
464,Belgium Jupiler League,665337,KSV Cercle Brugge,10000,2,2,2009/2010,Belgium,2.35,2.35,2.4,,2.3,2.3,3.25,3.2,3.25,,3.2,3.25,2.7,2.5,2.5,2.5,,2.62,2.7,2.8,3.4,2.4,NE,3,10000,15005,SV Zulte-Waregem,ZUL
466,Belgium Jupiler League,665340,KV Mechelen,8342,2,1,2009/2010,Belgium,3,3,2.75,,3,2.62,3.2,3.2,3.25,,3.2,3.25,2.2,2.1,2.2,2.2,,2.1,2.38,2.4,3.3,2.9,ANO,12,8342,231,Club Brugge KV,CLB
